Y0tc,Y1tc,Y2tc,Y0,Y1,Y2,Y0p,Y1p,Y2p,Y0i,Y1i,Y2i,Y0z,Y1z,Y2z,X0te,X1te,X2te,X0,X1,X2,RPS,household,village,age_0t1g2000,age_0t1b2000,age_1t5g2000,age_1t5b2000,age_5t9g2000,age_5t9b2000,age_9t14g2000,age_9t14b2000,age_14t18g2000,age_14t18b2000,age_18t30g2000,age_18t30b2000,age_30t60g2000,age_30t60b2000,age_60g2000,age_60b2000,age_0t1g2001,age_0t1b2001,age_1t5g2001,age_1t5b2001,age_5t9g2001,age_5t9b2001,age_9t14g2001,age_9t14b2001,age_14t18g2001,age_14t18b2001,age_18t30g2001,age_18t30b2001,age_30t60g2001,age_30t60b2001,age_60g2001,age_60b2001,age_0t1g2002,age_0t1b2002,age_1t5g2002,age_1t5b2002,age_5t9g2002,age_5t9b2002,age_9t14g2002,age_9t14b2002,age_14t18g2002,age_14t18b2002,age_18t30g2002,age_18t30b2002,age_30t60g2002,age_30t60b2002,age_60g2002,age_60b2002
9.382365,9.400859,9.136091,7.772927,7.79142,7.526653,4.092563,4.091679,3.832091,3.03872,3.085613,2.747129,2.219684,2.282802,2.038005,9.89517,9.818199,9.34023,8.285732,8.208761,7.730793,1,789,34,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
9.610545,9.745695,10.28866,7.531104,7.666253,8.209218,4.169357,4.193465,4.79945,3.359716,3.069288,3.642686,2.041619,2.305725,2.912502,10.28079,10.29288,10.49401,8.201344,8.213436,8.414568,1,790,34,0,0,0,2,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
10.32626,10.0549,10.1233,7.928366,7.657001,7.725407,4.413515,3.973814,3.92105,3.297271,2.998889,2.78972,2.577473,1.945839,1.947318,10.81321,10.38219,10.32092,8.415313,7.984299,7.923026,1,791,34,0,0,1,0,1,1,1,0,0,1,1,3,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,4,1,1,0,0
10.13851,9.836132,9.754798,8.059064,7.890222,7.675356,4.586872,3.996575,4.131111,3.456306,2.830085,2.771242,2.768985,2.015238,2.141041,10.62013,10.37687,10.34123,8.540692,8.430958,8.261786,1,792,34,0,0,0,0,0,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,1,0,0,0
9.313782,9.226071,8.975254,8.21517,7.839777,7.58896,4.742043,4.324766,3.691509,3.527449,3.116023,2.620614,2.346756,2.380032,1.679677,10.51373,9.76683,9.264338,9.415113,8.380536,7.878043,1,793,34,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
10.72002,10.47623,10.37664,8.235113,7.91128,7.978741,4.606905,4.254282,4.134359,3.522866,2.991825,2.914147,2.453033,2.017055,2.251599,11.18659,10.73837,10.38702,8.701681,8.173416,7.989128,1,794,34,0,0,1,0,3,0,1,0,2,1,1,1,2,0,0,0,0,0,1,1,3,0,1,0,1,1,2,1,2,0,0,0,0,0,1,0,2,0,2,0,1,1,1,0,2,1,0,0
8.882155,9.007143,8.997636,7.783543,7.908531,7.899024,4.022874,4.41209,3.993619,3.032728,3.296941,2.798202,1.389663,2.606319,2.035757,10.01216,9.1014,9.16164,8.913549,8.002789,8.063027,1,795,34,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
9.844863,9.459949,9.288221,8.053103,7.668189,7.496461,4.543711,4.234511,3.822729,3.530814,3.156449,2.649325,2.585641,2.417745,1.937333,10.12531,10.16314,9.651091,8.333549,8.371378,7.859331,1,796,34,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
9.194098,9.280449,9.132601,8.500951,8.181837,8.033988,4.999532,4.657903,4.487816,3.721498,3.406113,3.325816,2.972273,2.76653,2.370373,9.907368,9.70158,9.65715,9.214221,8.602968,8.558538,1,797,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.197718,9.083578,9.831664,7.251808,7.004137,7.752222,3.521387,3.386665,4.160954,2.521803,2.285154,3.04485,1.305375,1.395752,2.281708,9.558024,9.552174,9.856286,7.612114,7.472732,7.776845,1,798,34,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,1,1,0,0,0,1,1,0,0
9.996396,9.89347,9.738495,8.050487,7.947559,7.792585,4.433754,4.493785,4.202252,3.383946,3.187542,2.903243,2.546359,2.356283,2.161547,10.32463,10.59346,10.44997,8.378719,8.647553,8.504059,1,799,34,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
9.173282,9.519382,9.749398,7.381522,7.727623,7.957639,3.709609,4.062909,4.373544,2.461594,2.899536,3.14676,1.913912,1.921331,2.446955,9.632861,10.20018,10.04154,7.841102,8.408422,8.249784,1,800,34,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0
9.516669,9.85463,10.854,6.877612,7.28968,8.214939,3.485548,3.611036,4.59236,2.423794,2.937673,3.424939,1.638396,.9913213,2.774616,10.37779,10.23691,11.0049,7.738729,7.671955,8.365843,1,801,34,0,0,0,1,0,2,2,1,2,1,1,2,1,1,0,0,0,0,0,1,0,1,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,1,1,2,1,2,3,2,1,1,0,0
9.496824,9.603292,9.629231,8.11053,8.216997,8.242937,4.404501,4.532918,4.584416,3.252604,3.181736,3.342253,2.604724,2.623358,2.677016,9.823271,10.29578,10.31962,8.436976,8.909488,8.933324,1,802,34,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9.207684,9.818836,9.757278,7.415924,7.739395,7.811368,3.957539,4.369612,4.31598,2.970979,3.270122,3.118221,1.92332,2.513354,2.314618,9.753807,10.14445,10.00437,7.962047,8.065004,8.058458,1,803,34,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,1,0
9.364116,9.396506,9.697781,8.265504,8.297894,8.599169,4.670005,4.93746,5.072734,3.653435,3.756098,3.761738,2.760925,2.933922,3.058148,9.974805,10.40271,10.10641,8.876193,9.304099,9.007798,1,804,34,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9.492645,9.609901,9.725765,7.413204,7.53046,7.779855,3.533097,4.074236,4.380729,2.801106,2.478429,3.069261,1.259024,2.076935,2.316802,9.911634,10.06035,10.60895,7.832193,7.980906,8.663039,1,805,34,0,0,1,0,0,2,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0
10.04128,9.193201,10.0765,8.43184,7.401442,8.284741,4.862281,3.878942,4.730734,3.752767,2.629848,3.41996,2.897573,1.89129,2.740282,10.17667,9.993065,10.42472,8.567231,8.201305,8.63296,1,806,34,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
9.495724,9.34025,9.364901,8.109429,7.730812,7.755462,4.155827,4.215223,4.245891,3.096812,3.0808,2.796646,2.412955,2.271206,1.890306,10.01327,10.06474,9.891443,8.626979,8.455302,8.282005,1,807,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
9.839916,9.625567,8.832052,8.230478,8.016129,7.73344,4.580433,4.570827,4.152775,3.379305,3.210177,2.878951,2.543582,2.606508,1.39342,10.51105,10.90244,10.33782,8.901614,9.292998,9.239203,0,808,37,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8.815802,8.904223,8.888438,8.122654,8.211077,8.195291,4.705233,4.714035,4.600071,3.596797,3.46758,3.442142,2.74194,2.806898,2.639627,9.352023,9.53764,9.313159,8.658875,8.844493,8.620012,0,809,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9.29363,9.744138,9.923512,7.347719,7.952378,7.84407,3.941714,4.167799,4.154136,3.01116,3.039924,2.881711,1.884712,2.286547,2.140107,10.0448,10.37147,9.710642,8.098891,8.57971,7.6312,0,810,37,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,1,1,0,0
9.335637,9.136619,9.304626,7.389727,7.190708,7.358716,3.747468,3.619313,3.665699,2.71396,2.359766,2.859559,1.153185,1.659343,.9719843,9.66896,9.580655,10.14817,7.72305,7.634745,8.202257,0,811,37,0,0,0,1,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
9.376649,9.776986,9.52564,7.430738,7.831077,7.579729,3.901617,4.244392,4.040779,2.760263,2.951378,2.867243,2.103793,2.213905,2.175596,9.750424,10.51107,10.08197,7.804515,8.565164,8.13606,0,812,37,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0
9.225751,9.548738,9.232706,7.616313,7.9393,7.623268,3.936498,4.297638,4.055214,2.724638,3.1181,2.861221,2.107174,2.441322,2.106028,9.5121,9.627619,9.728141,7.902662,8.018181,8.118703,0,813,37,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
10.14451,10.09636,10.22702,7.579563,7.698463,7.829124,4.30744,4.4031,4.277111,3.21327,3.025268,3.152913,1.98056,2.369644,2.372331,10.68314,10.77961,10.35737,8.118188,8.381718,7.959474,0,814,37,0,0,0,1,1,1,1,1,1,1,0,3,1,1,0,1,0,0,0,1,0,1,2,0,0,2,0,2,1,1,0,1,0,0,0,1,0,1,2,0,0,1,0,3,1,1,0,1
8.732705,9.435613,9.347836,7.346411,8.049318,7.961541,3.548645,4.702745,4.624963,2.524852,3.515184,3.473626,1.591175,2.821557,2.813213,8.93119,9.720078,9.132446,7.544896,8.333783,7.746152,0,815,37,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
7.680203,9.356586,8.710582,6.293909,7.970292,7.324287,3.347141,4.239104,3.801741,2.348832,3.053241,2.777076,1.454306,2.431356,1.957117,9.086297,9.84201,9.227432,7.700002,8.455716,7.841138,0,816,37,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0
10.02958,9.568951,10.16626,7.631684,7.171055,7.768363,4.138692,3.890988,4.38142,3.163546,3.03608,3.193271,2.166147,1.443906,2.508508,9.934618,9.908092,9.85392,7.536723,7.510196,7.456024,0,817,37,0,0,0,1,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,1,2,0,1,3,1,1,0,0,0,0,0,0,0,2,0,1,1,0,2,3,1,1,0,0
9.079026,9.630959,9.32054,7.133116,7.551517,7.241099,3.399348,3.865765,4.043024,2.548845,2.631964,2.92862,1.293672,2.066728,2.216723,9.380438,10.1665,9.62543,7.434527,8.087057,7.545988,0,818,37,0,0,2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,0,1,0,0,1,0,0,1,0,0
9.281488,9.349759,9.359872,7.67205,7.740321,7.750434,4.077958,3.98266,4.016591,3.143343,2.822199,2.90519,1.87922,2.180228,2.080679,9.890273,9.835105,9.536881,8.280835,8.225667,7.927444,0,819,37,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0
9.045654,9.86662,9.421671,7.253895,8.074861,7.812233,3.562384,4.552022,4.205923,2.791504,3.393564,3.013645,1.282045,2.589464,2.273182,9.810746,10.57676,10.13762,8.018987,8.785005,8.528178,0,820,37,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
9.347888,9.307365,9.092544,7.961594,7.921071,7.706249,4.151245,4.280977,3.964025,3.188968,3.074538,2.841654,2.20431,2.376633,2.055552,9.847692,9.772781,9.510614,8.461398,8.386487,8.12432,0,821,37,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
10.02358,9.646719,9.299004,7.944138,7.567277,7.507244,4.337399,4.062924,3.633227,3.23973,2.792903,2.253887,2.534713,2.125539,1.58809,10.36042,10.58277,9.436281,8.280975,8.503325,7.644522,0,822,37,0,0,0,0,1,0,1,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0
9.671845,8.945721,9.316566,7.880086,6.99981,8.217953,4.474159,3.444629,4.671622,3.393877,2.395745,3.196264,2.442044,1.469134,2.413433,10.38619,10.35689,9.847551,8.594431,8.410979,8.748939,0,823,37,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9.61037,9.101869,9.4446,8.224075,7.492431,7.652841,4.527271,3.821601,4.062549,3.549679,2.724502,2.695917,2.347605,1.96425,2.091788,10.02964,9.491806,9.601566,8.643343,7.882368,7.809806,0,824,37,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0
9.541359,9.987685,10.35712,7.143464,7.79046,8.159891,3.620353,4.069372,4.573221,2.838647,2.813157,3.395738,1.28711,2.185724,2.728252,10.36846,10.44773,10.29439,7.97056,8.250504,8.097167,0,825,37,0,0,0,1,0,2,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0
9.479515,9.971018,10.03875,7.28229,8.025107,7.959306,3.825533,4.399276,4.42184,2.803395,3.103,3.097213,1.697399,2.378625,2.391817,10.07413,10.43624,10.44823,7.876904,8.490327,8.368786,0,826,37,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2,0,0,1,1,1,0,0
10.0267,10.51783,10.85544,8.080793,8.438386,8.457543,4.57486,4.813632,4.957425,3.640249,3.768162,3.757813,2.380772,2.987637,3.036625,11.09014,11.08653,11.31656,9.144234,9.007085,8.918669,0,827,37,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,2,2,1,3,1,1,0,0
10.26151,9.339807,9.987653,8.3156,7.393897,8.195893,4.607038,3.69942,4.534986,3.554641,2.59197,3.325945,2.633112,1.89558,2.707929,10.51429,9.86679,9.835996,8.568377,7.92088,8.044236,0,828,37,0,0,0,0,0,0,1,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0
9.441582,9.514575,9.169562,7.832143,7.905137,7.560125,4.102596,4.270686,3.733672,3.09784,3.022632,2.503145,2.113,2.358245,1.767711,9.213917,9.529318,9.06567,7.604478,7.91988,7.456232,0,829,37,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0
9.667913,9.32671,9.750402,7.102964,7.380799,7.67096,3.51287,3.859,4.088801,2.325683,2.549805,2.880087,1.726447,1.942437,2.200439,9.781345,9.839683,10.02751,7.216396,7.893773,7.94807,0,830,37,1,0,1,0,0,1,4,0,0,0,1,3,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0,0
9.219882,9.515513,9.249022,7.833587,8.129219,7.862728,4.236354,4.400104,4.230573,3.074157,3.222017,2.991538,2.305621,2.512408,2.316589,9.626393,9.84702,9.545035,8.240099,8.460726,8.158741,0,831,37,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
8.921504,9.383029,9.429158,7.53521,7.996735,8.042864,3.994047,4.515695,4.441413,2.753633,3.274776,3.107491,2.015055,2.508178,2.398324,9.77443,10.19069,9.415929,8.388136,8.8044,8.029634,0,832,37,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
9.441776,10.11747,9.361849,7.650017,8.325706,7.570089,4.242693,4.846952,3.971682,3.267792,3.435657,2.619952,2.092847,2.664472,2.044635,10.48706,10.97971,10.23578,8.695305,9.187949,8.444018,0,833,37,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0
10.05729,9.742408,9.574296,8.447851,8.13297,7.964858,4.725626,4.721519,4.435943,3.764067,3.389609,3.251326,2.688303,2.853204,2.524018,10.15765,10.35858,9.795273,8.54821,8.749143,8.185835,0,834,37,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
9.372332,9.515338,9.285106,7.762894,7.723579,7.493347,4.286464,4.128844,4.039483,3.07094,2.981539,2.910944,1.887438,2.210384,2.002665,9.778201,10.43024,9.383555,8.168763,8.638476,7.591796,0,835,40,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
9.281524,8.741999,8.776807,7.89523,7.355705,7.390513,4.301005,3.914863,3.703661,3.215687,2.96815,2.760264,2.354143,1.635937,1.498125,9.097272,9.046275,9.31474,7.710978,7.659981,7.928446,0,836,40,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
9.542148,9.731659,9.456647,7.750389,7.9399,7.664888,4.168015,4.392,4.237196,2.992244,3.29047,3.09848,1.826371,2.259656,2.166281,10.33873,10.55443,10.20771,8.546973,8.762675,8.415947,0,837,40,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0
8.696458,8.684632,8.854527,8.003311,7.991485,8.16138,4.20004,4.357281,4.422126,3.107141,3.097805,3.400986,1.921062,2.223673,2.355405,9.34796,10.04727,9.410092,8.654813,9.354127,8.716946,0,838,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.765736,9.246036,9.666035,7.973976,7.454276,7.874276,4.162002,3.844455,4.27328,3.159635,2.672082,2.962927,2.194722,1.941528,2.356476,9.696736,9.731853,9.895254,7.904977,7.940094,8.103495,0,839,42,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0
8.52659,9.253256,9.634165,7.140296,7.866961,8.24787,3.716085,4.327282,4.675325,2.450182,3.196594,3.628519,1.702116,2.47476,2.633794,9.422997,9.636124,9.47898,8.036703,8.249829,8.092686,0,840,42,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
8.78286,9.445573,9.248144,7.684247,8.059278,7.861849,3.779451,4.624943,4.322377,2.527966,3.449303,3.279485,2.028871,2.723431,2.29088,9.082365,9.813413,9.157437,7.983753,8.427118,7.771143,0,841,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
9.478367,8.992015,9.051973,8.379754,7.893403,7.665679,4.806145,4.331459,4.151193,3.700031,3.14227,2.931138,2.659276,2.43115,2.286244,9.546377,9.542148,9.101984,8.447765,8.443536,7.715689,0,842,42,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9.915837,10.12445,10.79148,7.517942,7.821869,8.306574,4.391747,4.557722,4.802843,3.43829,3.276543,3.533818,2.198339,2.631337,2.938198,10.74788,10.7124,10.57205,8.349985,8.409817,8.087142,0,843,42,0,0,0,0,0,0,1,2,0,2,1,2,1,0,0,2,0,1,0,0,0,0,0,1,1,2,1,1,1,0,0,2,0,0,0,1,0,0,0,1,1,2,1,3,1,0,0,2
9.906894,10.53328,10.50787,7.604309,7.825227,7.799817,4.322982,4.265599,4.23248,3.262437,3.107663,3.054077,2.170879,2.470584,2.433549,10.99979,10.78475,9.121436,8.697201,8.076694,6.413386,0,844,42,0,0,1,0,0,1,1,0,1,1,0,3,1,1,0,0,0,0,0,1,2,0,3,1,1,1,1,3,1,1,0,0,0,0,0,1,2,0,3,1,1,0,1,4,1,1,0,0
8.853589,8.67646,9.172465,7.754977,7.577848,8.479319,4.226583,3.654345,5.120131,3.266936,2.24163,3.958546,2.117503,1.615478,3.279655,9.844116,8.781487,9.109051,8.745504,7.682875,8.415904,0,845,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.827556,9.502837,9.483177,7.748114,7.423396,7.403736,4.247378,3.898193,4.043873,3.156607,2.676541,2.86214,2.283875,1.98681,2.150758,10.06388,9.934536,9.212368,7.984444,7.855094,7.132927,0,846,42,0,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0
8.805306,9.566628,8.861763,7.013546,7.774868,6.782322,3.318138,3.997445,2.895334,1.870695,2.700069,1.798417,1.106273,1.896083,1.014698,9.670315,9.559359,9.57577,7.878555,7.7676,7.496329,0,847,42,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
8.595525,9.381241,8.976561,6.986086,7.771803,7.367123,3.134006,4.359519,3.788305,2.330129,3.231675,2.656127,.7635823,2.535347,1.898376,9.188848,9.527854,9.321168,7.579411,7.918416,7.71173,0,848,42,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
9.895762,9.928145,9.097513,7.949852,7.982235,7.151603,4.459806,4.589554,3.696536,3.278514,3.351111,2.526063,2.142295,2.641489,1.742018,10.59126,10.05927,9.192682,8.645353,8.113361,7.246772,0,849,42,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1
9.064318,9.397612,9.092377,7.965706,8.299,7.993764,4.427461,4.694688,4.397752,3.249115,3.479217,3.386087,2.530213,2.87821,1.967914,9.596846,9.770435,9.364897,8.498233,8.671823,8.266284,0,850,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9.642112,9.964781,9.773074,7.850352,8.173021,7.981314,4.463185,4.642952,4.202154,3.531097,3.457961,2.970894,2.163396,2.841169,2.379943,10.00364,9.801992,9.387412,8.211878,8.010233,7.595653,0,851,42,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0
9.818532,10.13447,9.558358,7.515947,7.736577,7.478916,4.22321,4.246732,3.96493,3.373996,3.059758,2.76149,1.978242,2.38561,2.065968,10.20495,10.1612,9.453979,7.902362,7.763302,7.374537,0,852,42,1,0,1,0,0,1,0,2,1,1,0,1,1,0,0,1,1,0,2,0,0,1,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,1,0,1
9.641433,9.247529,9.300613,8.54282,8.148916,8.202002,5.026644,4.568009,4.776841,3.835521,3.339182,3.613984,3.065646,2.648187,2.795624,10.01408,9.809041,9.541553,8.915468,8.710429,8.442941,0,853,42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
